,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,month,day,year,hour
24742,1,297.49,0.0,0.0,75,1,2,4350,7,7,2016,11
24743,1,298.45,0.0,0.0,40,1,1,4458,7,7,2016,12
24744,1,299.48,0.0,0.0,75,1,2,4596,7,7,2016,13
24745,1,300.1,0.0,0.0,75,1,2,4924,7,7,2016,14
24746,1,300.11,0.0,0.0,1,2,4,4983,7,7,2016,15
24747,1,299.83,0.0,0.0,75,1,2,6080,7,7,2016,16
24748,1,299.2,0.0,0.0,75,1,2,5974,7,7,2016,17
24749,1,298.03,0.25,0.0,40,3,6,4183,7,7,2016,18
24750,1,298.03,0.25,0.0,40,8,15,4183,7,7,2016,18
24751,1,296.43,0.51,0.0,90,3,13,3109,7,7,2016,19
24752,1,295.79,0.0,0.0,90,1,3,2597,7,7,2016,20
24753,1,294.74,0.0,0.0,75,8,15,2431,7,7,2016,21
24754,1,294.02,0.0,0.0,75,8,16,1906,7,7,2016,22
24755,1,293.8,0.0,0.0,75,3,6,1242,7,7,2016,23
24756,1,293.45,0.0,0.0,75,8,15,680,7,8,2016,0
24757,1,293.07,0.0,0.0,20,1,5,413,7,8,2016,1
24758,1,292.35,0.0,0.0,20,1,5,305,7,8,2016,2
24759,1,292.1,0.0,0.0,20,1,5,348,7,8,2016,3
24760,1,291.46,0.0,0.0,20,1,5,820,7,8,2016,4
24761,1,291.16,0.0,0.0,75,3,6,2695,7,8,2016,5
24762,1,291.09,0.25,0.0,75,3,6,4519,7,8,2016,6
24763,1,291.47,0.0,0.0,40,1,1,5551,7,8,2016,7
24764,1,292.46,0.0,0.0,20,1,5,4956,7,8,2016,8
24765,1,293.28,0.0,0.0,40,1,1,4451,7,8,2016,9
24766,1,293.24,0.0,0.0,75,1,2,4408,7,8,2016,10
24767,1,293.78,0.0,0.0,90,1,3,4637,7,8,2016,11
24768,1,294.35,0.0,0.0,90,1,3,4619,7,8,2016,12
24769,1,295.42,0.0,0.0,75,1,2,4593,7,8,2016,13
24770,1,296.18,0.51,0.0,90,3,6,4736,7,8,2016,14
24771,1,297.23,0.0,0.0,75,1,2,5096,7,8,2016,15
24772,1,298.0,0.0,0.0,64,1,2,5628,7,8,2016,16
24773,1,298.4,0.0,0.0,75,1,2,4855,7,8,2016,17
24774,1,298.43,0.0,0.0,75,1,2,4057,7,8,2016,18
24775,1,298.15,0.0,0.0,75,1,2,3204,7,8,2016,19
24776,1,297.06,0.0,0.0,90,1,3,2618,7,8,2016,20
24777,1,295.63,0.0,0.0,40,1,1,2664,7,8,2016,21
24778,1,293.96,0.0,0.0,20,1,5,2367,7,8,2016,22
24779,1,292.39,0.0,0.0,20,1,5,1856,7,8,2016,23
24780,1,291.24,0.0,0.0,1,2,4,1376,7,9,2016,0
24781,1,290.12,0.0,0.0,1,2,4,1070,7,9,2016,1
24782,1,289.5,0.0,0.0,1,7,10,678,7,9,2016,2
24783,1,289.5,0.0,0.0,1,5,8,678,7,9,2016,2
24784,1,288.78,0.0,0.0,1,5,8,508,7,9,2016,3
24785,1,288.78,0.0,0.0,1,7,10,508,7,9,2016,3
24786,1,288.36,0.0,0.0,1,5,8,541,7,9,2016,4
24787,1,288.36,0.0,0.0,1,7,10,541,7,9,2016,4
24788,1,287.83,0.0,0.0,1,5,8,976,7,9,2016,5
24789,1,287.83,0.0,0.0,1,7,10,976,7,9,2016,5
24790,1,287.45,0.0,0.0,1,5,8,1474,7,9,2016,6
24791,1,287.45,0.0,0.0,1,7,10,1474,7,9,2016,6
24792,1,289.78,0.0,0.0,1,5,8,1887,7,9,2016,7
24793,1,291.6,0.0,0.0,1,2,4,2394,7,9,2016,8
24794,1,293.77,0.0,0.0,1,2,4,3045,7,9,2016,9
24795,1,295.39,0.0,0.0,1,2,4,3333,7,9,2016,10
24796,1,297.09,0.0,0.0,1,2,4,3675,7,9,2016,11
24797,1,297.86,0.0,0.0,1,2,4,3837,7,9,2016,12
24798,1,299.0,0.0,0.0,20,1,5,3792,7,9,2016,13
24799,1,299.73,0.0,0.0,40,1,1,3905,7,9,2016,14
24800,1,300.17,0.0,0.0,40,1,1,4142,7,9,2016,15
24801,1,300.38,0.0,0.0,40,1,1,3837,7,9,2016,16
24802,1,300.45,0.0,0.0,40,1,1,3827,7,9,2016,17
24803,1,300.1,0.0,0.0,40,1,1,3412,7,9,2016,18
24804,1,299.31,0.0,0.0,1,2,4,2903,7,9,2016,19
24805,1,298.19,0.0,0.0,40,1,1,97,7,9,2016,20
24806,1,296.15,0.0,0.0,1,2,4,10,7,9,2016,21
24807,1,295.16,0.0,0.0,1,2,4,11,7,9,2016,22
24808,1,294.63,0.0,0.0,40,1,1,1,7,9,2016,23
24809,1,294.08,0.0,0.0,40,1,1,1376,7,10,2016,0
24810,1,294.52,0.0,0.0,75,1,2,1070,7,10,2016,1
24811,1,294.4,0.0,0.0,75,1,2,678,7,10,2016,2
24812,1,294.39,0.0,0.0,75,3,6,508,7,10,2016,3
24813,1,294.36,0.0,0.0,75,8,15,541,7,10,2016,4
24814,1,294.36,0.0,0.0,75,3,6,541,7,10,2016,4
24815,1,293.07,6.48,0.0,75,3,14,980,7,10,2016,5
24816,1,293.07,6.48,0.0,75,8,15,980,7,10,2016,5
24817,1,291.79,5.46,0.0,90,3,14,1481,7,10,2016,6
24818,1,291.79,5.46,0.0,90,8,15,1481,7,10,2016,6
24819,1,291.79,5.46,0.0,90,5,8,1481,7,10,2016,6
24820,1,291.53,2.67,0.0,90,3,13,1897,7,10,2016,7
24821,1,291.53,2.67,0.0,90,5,8,1897,7,10,2016,7
24822,1,291.53,2.67,0.0,90,8,17,1897,7,10,2016,7
24823,1,291.74,0.51,0.0,75,3,6,2407,7,10,2016,8
24824,1,291.74,0.51,0.0,75,8,17,2407,7,10,2016,8
24825,1,292.11,0.25,0.0,90,3,6,3062,7,10,2016,9
24826,1,292.11,0.25,0.0,90,5,8,3062,7,10,2016,9
24827,1,293.61,0.0,0.0,90,1,3,3351,7,10,2016,10
24828,1,295.92,0.0,0.0,75,1,2,3695,7,10,2016,11
24829,1,296.72,0.0,0.0,90,1,3,3858,7,10,2016,12
24830,1,297.67,0.0,0.0,90,1,3,3903,7,10,2016,13
24831,1,298.88,0.0,0.0,90,1,3,3840,7,10,2016,14
24832,1,299.3,0.0,0.0,75,1,2,3777,7,10,2016,15
24833,1,299.53,0.0,0.0,75,1,2,3869,7,10,2016,16
24834,1,299.97,0.0,0.0,75,1,2,4093,7,10,2016,17
24835,1,299.86,0.0,0.0,75,1,2,3736,7,10,2016,18
24836,1,299.02,0.0,0.0,75,1,2,3240,7,10,2016,19
24837,1,298.27,0.25,0.0,90,3,6,2603,7,10,2016,20
24838,1,298.27,0.25,0.0,90,8,15,2603,7,10,2016,20
24839,1,296.88,0.0,0.0,1,2,4,2322,7,10,2016,21
24840,1,296.44,0.0,0.0,40,1,1,1721,7,10,2016,22
24841,1,296.26,0.0,0.0,90,1,3,1154,7,10,2016,23
24842,1,296.22,0.0,0.0,90,1,3,621,7,11,2016,0
24843,1,295.8,0.0,0.0,90,1,3,376,7,11,2016,1
24844,1,295.62,0.0,0.0,90,1,3,291,7,11,2016,2
24845,1,295.24,0.0,0.0,75,1,2,342,7,11,2016,3
24846,1,295.4,0.0,0.0,75,1,2,848,7,11,2016,4
24847,1,295.37,0.0,0.0,75,1,2,2780,7,11,2016,5
24848,1,295.05,0.0,0.0,90,3,6,5211,7,11,2016,6
24849,1,294.99,0.0,0.0,75,3,6,5803,7,11,2016,7
24850,1,294.83,0.0,0.0,90,3,6,5157,7,11,2016,8
24851,1,294.79,0.0,0.0,90,1,3,4016,7,11,2016,9
24852,1,295.13,0.0,0.0,90,8,15,3891,7,11,2016,10
24853,1,296.45,0.0,0.0,90,8,15,3998,7,11,2016,11
24854,1,297.73,0.0,0.0,90,3,6,4273,7,11,2016,12
24855,1,299.15,0.0,0.0,75,8,15,4475,7,11,2016,13
24856,1,300.18,0.0,0.0,90,1,3,4456,7,11,2016,14
24857,1,300.81,0.0,0.0,75,8,15,4858,7,11,2016,15
24858,1,301.48,0.0,0.0,75,8,15,5934,7,11,2016,16
24859,1,302.54,0.0,0.0,75,8,15,3900,7,11,2016,18
24860,1,302.39,0.0,0.0,75,1,2,2856,7,11,2016,19
24861,1,302.45,0.0,0.0,75,8,29,2506,7,11,2016,20
24862,1,301.7,0.0,0.0,75,8,16,2062,7,11,2016,21
24863,1,300.35,0.51,0.0,75,3,6,1544,7,11,2016,22
24864,1,299.61,0.0,0.0,90,8,15,995,7,11,2016,23
24865,1,299.61,0.0,0.0,90,3,6,995,7,11,2016,23
24866,1,298.88,0.0,0.0,90,3,6,589,7,12,2016,0
24867,1,298.88,0.0,0.0,90,8,16,589,7,12,2016,0
24868,1,296.36,2.1,0.0,75,3,14,379,7,12,2016,1
24869,1,296.36,2.1,0.0,75,8,15,379,7,12,2016,1
24870,1,295.15,0.0,0.0,90,3,14,249,7,12,2016,2
24871,1,294.81,0.0,0.0,90,1,3,312,7,12,2016,3
24872,1,294.5,0.0,0.0,90,1,3,859,7,12,2016,4
24873,1,294.55,0.0,0.0,90,5,8,2790,7,12,2016,5
24874,1,294.42,0.0,0.0,90,1,3,5344,7,12,2016,6
24875,1,293.82,0.0,0.0,75,1,2,6106,7,12,2016,7
24876,1,294.27,0.0,0.0,75,1,2,5591,7,12,2016,8
24877,1,296.43,0.0,0.0,40,1,1,4154,7,12,2016,10
24878,1,296.53,0.0,0.0,40,1,1,4154,7,12,2016,10
24879,1,298.15,0.0,0.0,40,1,1,4392,7,12,2016,11
24880,1,299.05,0.0,0.0,20,1,5,4430,7,12,2016,12
24881,1,301.01,0.0,0.0,1,2,4,4868,7,12,2016,14
24882,1,300.97,0.0,0.0,1,2,4,4868,7,12,2016,14
24883,1,301.68,0.0,0.0,20,1,5,5345,7,12,2016,15
24884,1,301.62,0.0,0.0,1,2,4,5750,7,12,2016,16
24885,1,301.38,0.0,0.0,1,2,4,4051,7,12,2016,18
24886,1,301.48,0.0,0.0,1,2,4,4051,7,12,2016,18
24887,1,300.78,0.0,0.0,1,2,4,3066,7,12,2016,19
24888,1,299.52,0.0,0.0,1,2,4,2764,7,12,2016,20
24889,1,297.89,0.0,0.0,1,2,4,2802,7,12,2016,21
24890,1,296.43,0.0,0.0,1,2,4,2147,7,12,2016,22
24891,1,295.7,0.0,0.0,1,2,4,1208,7,12,2016,23
24892,1,295.34,0.0,0.0,1,2,4,610,7,13,2016,0
24893,1,295.2,0.0,0.0,1,2,4,383,7,13,2016,1
24894,1,295.09,0.0,0.0,1,2,4,271,7,13,2016,2
24895,1,295.09,0.0,0.0,1,2,4,357,7,13,2016,3
24896,1,294.71,0.0,0.0,1,2,4,855,7,13,2016,4
24897,1,294.2,0.0,0.0,1,2,4,2869,7,13,2016,5
24898,1,294.25,0.0,0.0,20,1,5,5402,7,13,2016,6
24899,1,294.99,0.0,0.0,20,1,5,6025,7,13,2016,7
24900,1,295.83,0.0,0.0,40,1,1,5598,7,13,2016,8
24901,1,296.6,0.0,0.0,12,1,5,4075,7,13,2016,10
24902,1,296.95,0.0,0.0,12,1,5,4075,7,13,2016,10
24903,1,298.17,0.0,0.0,0,2,30,4449,7,13,2016,11
24904,1,299.8,0.0,0.0,0,2,30,4858,7,13,2016,12
24905,1,301.11,0.0,0.0,1,2,4,4802,7,13,2016,14
24906,1,300.73,0.0,0.0,1,2,4,4802,7,13,2016,14
24907,1,301.01,0.0,0.0,20,1,5,5137,7,13,2016,15
24908,1,300.78,0.0,0.0,40,1,1,5870,7,13,2016,16
24909,1,300.18,0.0,0.0,40,1,1,4191,7,13,2016,18
24910,1,300.14,0.0,0.0,40,1,1,4191,7,13,2016,18
24911,1,299.58,0.0,0.0,20,1,5,3039,7,13,2016,19
24912,1,299.06,0.0,0.0,1,2,4,2703,7,13,2016,20
24913,1,298.02,0.0,0.0,0,2,30,2935,7,13,2016,21
24914,1,295.78,0.0,0.0,0,2,30,2231,7,13,2016,22
24915,1,295.78,0.0,0.0,0,2,30,1209,7,13,2016,23
24916,1,293.171,0.0,0.0,0,2,30,628,7,14,2016,0
24917,1,293.171,0.0,0.0,0,2,30,394,7,14,2016,1
24918,1,293.171,0.0,0.0,0,2,30,282,7,14,2016,2
24919,1,291.806,0.0,0.0,36,1,1,346,7,14,2016,3
24920,1,291.806,0.0,0.0,36,1,1,834,7,14,2016,4
24921,1,291.806,0.0,0.0,36,1,1,2859,7,14,2016,5
24922,1,291.952,0.0,0.0,44,1,1,5394,7,14,2016,6
24923,1,291.952,0.0,0.0,44,1,1,6131,7,14,2016,7
24924,1,291.952,0.0,0.0,44,1,1,5620,7,14,2016,8
24925,1,293.318,0.0,0.0,92,1,3,4702,7,14,2016,9
24926,1,293.318,0.0,0.0,92,1,3,4134,7,14,2016,10
24927,1,293.318,0.0,0.0,92,1,3,4394,7,14,2016,11
24928,1,294.035,0.0,0.0,68,1,2,4738,7,14,2016,12
24929,1,294.035,0.0,0.0,68,1,2,4687,7,14,2016,13
24930,1,294.035,0.0,0.0,68,1,2,4895,7,14,2016,14
24931,1,295.254,0.0,0.0,68,1,2,5405,7,14,2016,15
24932,1,295.254,0.0,0.0,68,1,2,5854,7,14,2016,16
24933,1,295.254,0.0,0.0,68,1,2,5568,7,14,2016,17
24934,1,293.7340000000001,0.0,0.0,88,1,3,4279,7,14,2016,18
24935,1,293.7340000000001,0.0,0.0,88,1,3,3191,7,14,2016,19
24936,1,293.7340000000001,0.0,0.0,88,1,3,2825,7,14,2016,20
24937,1,291.619,0.0,0.0,92,1,3,2931,7,14,2016,21
24938,1,291.619,0.0,0.0,92,1,3,2140,7,14,2016,22
24939,1,291.619,0.0,0.0,92,1,3,1215,7,14,2016,23
24940,1,289.69,0.0,0.0,80,3,6,691,7,15,2016,0
24941,1,289.69,0.0,0.0,80,3,6,436,7,15,2016,1
24942,1,289.69,0.0,0.0,80,3,6,316,7,15,2016,2
24943,1,288.349,0.0,0.0,92,3,6,371,7,15,2016,3
24944,1,288.349,0.0,0.0,92,3,6,773,7,15,2016,4
24945,1,288.349,0.0,0.0,92,3,6,2692,7,15,2016,5
24946,1,288.494,0.0,0.0,92,1,3,4949,7,15,2016,6
24947,1,288.494,0.0,0.0,92,1,3,5812,7,15,2016,7
24948,1,288.494,0.0,0.0,92,1,3,4889,7,15,2016,8
24949,1,289.872,0.0,0.0,92,1,3,4759,7,15,2016,9
24950,1,289.872,0.0,0.0,92,1,3,4524,7,15,2016,10
24951,1,289.872,0.0,0.0,92,1,3,4908,7,15,2016,11
24952,1,291.245,0.0,0.0,88,3,6,4924,7,15,2016,12
24953,1,291.245,0.0,0.0,88,3,6,4757,7,15,2016,13
24954,1,291.245,0.0,0.0,88,3,6,5099,7,15,2016,14
24955,1,294.232,0.0,0.0,24,1,5,4954,7,15,2016,15
24956,1,294.232,0.0,0.0,24,1,5,5390,7,15,2016,16
24957,1,294.232,0.0,0.0,24,1,5,5107,7,15,2016,17
24958,1,293.931,0.0,0.0,8,2,4,3983,7,15,2016,18
24959,1,293.931,0.0,0.0,8,2,4,3471,7,15,2016,19
24960,1,293.931,0.0,0.0,8,2,4,2935,7,15,2016,20
24961,1,289.07,0.0,0.0,0,2,30,2996,7,15,2016,21
24962,1,289.07,0.0,0.0,0,2,30,2934,7,15,2016,22
24963,1,289.07,0.0,0.0,0,2,30,1823,7,15,2016,23
24964,1,286.055,0.0,0.0,0,2,30,1564,7,16,2016,0
24965,1,286.055,0.0,0.0,0,2,30,804,7,16,2016,1
24966,1,286.055,0.0,0.0,0,2,30,595,7,16,2016,2
24967,1,285.137,0.0,0.0,0,2,30,455,7,16,2016,3
24968,1,285.137,0.0,0.0,0,2,30,426,7,16,2016,4
24969,1,285.137,0.0,0.0,0,2,30,789,7,16,2016,5
24970,1,286.532,0.0,0.0,0,2,30,1295,7,16,2016,6
24971,1,286.532,0.0,0.0,0,2,30,1879,7,16,2016,7
24972,1,286.532,0.0,0.0,0,2,30,2606,7,16,2016,8
24973,1,294.478,0.0,0.0,0,2,30,3436,7,16,2016,9
24974,1,294.478,0.0,0.0,0,2,30,3707,7,16,2016,10
24975,1,294.478,0.0,0.0,0,2,30,3947,7,16,2016,11
24976,1,296.8640000000001,0.0,0.0,64,1,2,4457,7,16,2016,12
24977,1,296.8640000000001,0.0,0.0,64,1,2,4096,7,16,2016,13
24978,1,296.8640000000001,0.0,0.0,64,1,2,4264,7,16,2016,14
24979,1,298.1670000000001,0.0,0.0,92,1,3,4388,7,16,2016,15
24980,1,298.1670000000001,0.0,0.0,92,1,3,4175,7,16,2016,16
24981,1,298.1670000000001,0.0,0.0,92,1,3,4100,7,16,2016,17
24982,1,296.494,0.0,0.0,68,1,2,3866,7,16,2016,18
24983,1,296.494,0.0,0.0,68,1,2,3435,7,16,2016,19
24984,1,296.494,0.0,0.0,68,1,2,3144,7,16,2016,20
24985,1,294.301,0.0,0.0,92,3,6,2984,7,16,2016,21
24986,1,294.301,0.0,0.0,92,3,6,2888,7,16,2016,22
24987,1,294.301,0.0,0.0,92,3,6,1854,7,16,2016,23
24988,1,292.282,0.0,0.0,92,3,6,1320,7,17,2016,0
24989,1,292.282,0.0,0.0,92,3,6,835,7,17,2016,1
24990,1,292.282,0.0,0.0,92,3,6,590,7,17,2016,2
24991,1,293.121,0.0,0.0,64,1,2,334,7,17,2016,3
24992,1,293.121,0.0,0.0,64,1,2,292,7,17,2016,4
24993,1,293.121,0.0,0.0,64,1,2,477,7,17,2016,5
24994,1,294.121,0.0,0.0,88,1,3,790,7,17,2016,6
24995,1,294.121,0.0,0.0,88,1,3,1071,7,17,2016,7
24996,1,294.121,0.0,0.0,88,1,3,1669,7,17,2016,8
24997,1,295.209,0.0,0.0,92,3,6,2456,7,17,2016,9
24998,1,295.209,0.0,0.0,92,3,6,3333,7,17,2016,10
24999,1,295.209,0.0,0.0,92,3,6,3683,7,17,2016,11
25000,1,294.595,0.0,0.0,36,3,6,4088,7,17,2016,12
25001,1,294.595,0.0,0.0,36,3,6,4135,7,17,2016,13
25002,1,294.595,0.0,0.0,36,3,6,4278,7,17,2016,14
25003,1,297.851,0.0,0.0,0,2,30,4059,7,17,2016,15
25004,1,297.851,0.0,0.0,0,2,30,3717,7,17,2016,16
25005,1,297.851,0.0,0.0,0,2,30,3811,7,17,2016,17
25006,1,297.25,0.0,0.0,0,2,30,3722,7,17,2016,18
25007,1,297.25,0.0,0.0,0,2,30,3389,7,17,2016,19
25008,1,297.25,0.0,0.0,0,2,30,3368,7,17,2016,20
25009,1,292.0,0.0,0.0,0,2,30,2611,7,17,2016,21
25010,1,292.0,0.0,0.0,0,2,30,2054,7,17,2016,22
25011,1,292.0,0.0,0.0,0,2,30,1238,7,17,2016,23
25012,1,288.394,0.0,0.0,44,1,1,732,7,18,2016,0
25013,1,288.394,0.0,0.0,44,1,1,456,7,18,2016,1
25014,1,288.394,0.0,0.0,44,1,1,319,7,18,2016,2
25015,1,288.019,0.0,0.0,56,1,2,351,7,18,2016,3
25016,1,288.019,0.0,0.0,56,1,2,850,7,18,2016,4
25017,1,288.019,0.0,0.0,56,1,2,2811,7,18,2016,5
25018,1,289.858,0.0,0.0,92,1,3,5079,7,18,2016,6
25019,1,289.858,0.0,0.0,92,1,3,5881,7,18,2016,7
25020,1,289.858,0.0,0.0,92,1,3,4813,7,18,2016,8
25021,1,293.675,0.0,0.0,92,1,3,4200,7,18,2016,9
25022,1,293.675,0.0,0.0,92,1,3,3827,7,18,2016,10
25023,1,293.675,0.0,0.0,92,1,3,3979,7,18,2016,11
25024,1,294.942,0.0,0.0,92,1,3,4290,7,18,2016,12
25025,1,294.942,0.0,0.0,92,1,3,4341,7,18,2016,13
25026,1,294.942,0.0,0.0,92,1,3,4468,7,18,2016,14
25027,1,298.034,0.0,0.0,0,2,30,4604,7,18,2016,15
25028,1,298.034,0.0,0.0,0,2,30,5799,7,18,2016,16
25029,1,298.034,0.0,0.0,0,2,30,5358,7,18,2016,17
25030,1,297.888,0.0,0.0,0,2,30,3850,7,18,2016,18
25031,1,297.888,0.0,0.0,0,2,30,2920,7,18,2016,19
25032,1,297.888,0.0,0.0,0,2,30,2629,7,18,2016,20
25033,1,297.888,0.0,0.0,0,2,30,2435,7,18,2016,21
25034,1,297.888,0.0,0.0,0,2,30,1955,7,18,2016,22
25035,1,297.888,0.0,0.0,0,2,30,1110,7,18,2016,23
25036,1,297.888,0.0,0.0,0,2,30,602,7,19,2016,0
25037,1,297.888,0.0,0.0,0,2,30,400,7,19,2016,1
25038,1,297.888,0.0,0.0,0,2,30,287,7,19,2016,2
25039,1,297.888,0.0,0.0,0,2,30,326,7,19,2016,3
25040,1,297.888,0.0,0.0,0,2,30,868,7,19,2016,4
25041,1,297.888,0.0,0.0,0,2,30,2987,7,19,2016,5
25042,1,297.888,0.0,0.0,0,2,30,5334,7,19,2016,6
25043,1,297.888,0.0,0.0,0,2,30,5953,7,19,2016,7
25044,1,297.888,0.0,0.0,0,2,30,5414,7,19,2016,8
25045,1,297.888,0.0,0.0,0,2,30,4114,7,19,2016,9
25046,1,297.888,0.0,0.0,0,2,30,4066,7,19,2016,10
25047,1,297.888,0.0,0.0,0,2,30,3917,7,19,2016,11
25048,1,297.888,0.0,0.0,0,2,30,4141,7,19,2016,12
25049,1,297.888,0.0,0.0,0,2,30,4033,7,19,2016,13
25050,1,297.888,0.0,0.0,0,2,30,4446,7,19,2016,14
25051,1,297.888,0.0,0.0,0,2,30,4623,7,19,2016,15
25052,1,297.888,0.0,0.0,0,2,30,5919,7,19,2016,16
25053,1,297.888,0.0,0.0,0,2,30,5525,7,19,2016,17
25054,1,297.888,0.0,0.0,0,2,30,4041,7,19,2016,18
25055,1,297.888,0.0,0.0,0,2,30,2992,7,19,2016,19
25056,1,297.888,0.0,0.0,0,2,30,2705,7,19,2016,20
25057,1,297.888,0.0,0.0,0,2,30,2559,7,19,2016,21
25058,1,297.888,0.0,0.0,0,2,30,1831,7,19,2016,22
25059,1,297.888,0.0,0.0,0,2,30,1181,7,19,2016,23
25060,1,297.888,0.0,0.0,0,2,30,588,7,20,2016,0
25061,1,297.888,0.0,0.0,0,2,30,389,7,20,2016,1
25062,1,297.888,0.0,0.0,0,2,30,315,7,20,2016,2
25063,1,297.888,0.0,0.0,0,2,30,337,7,20,2016,3
25064,1,297.888,0.0,0.0,0,2,30,906,7,20,2016,4
25065,1,297.888,0.0,0.0,0,2,30,2944,7,20,2016,5
25066,1,297.888,0.0,0.0,0,2,30,5332,7,20,2016,6
25067,1,297.888,0.0,0.0,0,2,30,6074,7,20,2016,7
25068,1,297.888,0.0,0.0,0,2,30,5425,7,20,2016,8
25069,1,297.888,0.0,0.0,0,2,30,4528,7,20,2016,9
25070,1,297.888,0.0,0.0,0,2,30,4145,7,20,2016,10
25071,1,297.888,0.0,0.0,0,2,30,4457,7,20,2016,11
25072,1,297.888,0.0,0.0,0,2,30,4568,7,20,2016,12
25073,1,304.698,0.0,0.0,0,2,30,4483,7,20,2016,13
25074,1,304.698,0.0,0.0,0,2,30,4803,7,20,2016,14
25075,1,306.37,0.0,0.0,0,2,30,5073,7,20,2016,15
25076,1,306.37,0.0,0.0,0,2,30,5952,7,20,2016,16
25077,1,306.37,0.0,0.0,0,2,30,5396,7,20,2016,17
25078,1,305.461,0.0,0.0,0,2,30,4170,7,20,2016,18
25079,1,305.461,0.0,0.0,0,2,30,3196,7,20,2016,19
25080,1,305.461,0.0,0.0,0,2,30,2662,7,20,2016,20
25081,1,303.608,0.0,0.0,44,1,1,2533,7,20,2016,21
25082,1,303.608,0.0,0.0,44,1,1,1883,7,20,2016,22
25083,1,303.608,0.0,0.0,44,1,1,1180,7,20,2016,23
25084,1,302.274,0.0,0.0,20,1,5,603,7,21,2016,0
25085,1,302.274,0.0,0.0,20,1,5,361,7,21,2016,1
25086,1,300.25,0.0,0.0,1,2,4,279,7,21,2016,2
25087,1,300.19,0.0,0.0,20,1,5,386,7,21,2016,3
25088,1,298.44,0.0,0.0,75,3,6,1005,7,21,2016,4
25089,1,298.44,0.0,0.0,75,8,21,1005,7,21,2016,4
25090,1,294.44,4.57,0.0,75,3,14,2874,7,21,2016,5
25091,1,294.44,4.57,0.0,75,8,15,2874,7,21,2016,5
25092,1,294.44,4.57,0.0,75,5,8,2874,7,21,2016,5
25093,1,294.25,0.25,0.0,1,3,6,5216,7,21,2016,6
25094,1,294.25,0.25,0.0,1,8,15,5216,7,21,2016,6
25095,1,294.25,0.25,0.0,1,4,7,5216,7,21,2016,6
25096,1,294.39,0.0,0.0,1,2,4,6133,7,21,2016,7
25097,1,295.37,0.0,0.0,75,1,2,5461,7,21,2016,8
25098,1,297.25,0.0,0.0,75,1,2,4544,7,21,2016,9
25099,1,299.22,0.0,0.0,75,1,2,4189,7,21,2016,10
25100,1,301.06,0.0,0.0,75,3,6,4359,7,21,2016,11
25101,1,302.57,0.0,0.0,40,1,1,4420,7,21,2016,12
25102,1,303.57,0.0,0.0,40,1,1,4606,7,21,2016,13
25103,1,304.18,0.0,0.0,75,1,2,4829,7,21,2016,14
25104,1,304.94,0.0,0.0,40,1,1,5210,7,21,2016,15
25105,1,305.13,0.0,0.0,40,1,1,5893,7,21,2016,16
25106,1,305.47,0.0,0.0,40,1,1,5576,7,21,2016,17
25107,1,305.0,0.0,0.0,40,1,1,4192,7,21,2016,18
25108,1,304.47,0.0,0.0,40,1,1,3053,7,21,2016,19
25109,1,302.99,0.0,0.0,20,6,9,2721,7,21,2016,20
25110,1,300.9,1.2,0.0,20,3,13,2619,7,21,2016,21
25111,1,299.01,0.0,0.0,20,1,5,2026,7,21,2016,22
25112,1,297.16,0.0,0.0,1,2,4,1288,7,21,2016,23
25113,1,296.52,0.0,0.0,20,5,8,733,7,22,2016,0
25114,1,296.52,0.0,0.0,20,7,10,733,7,22,2016,0
25115,1,296.24,0.0,0.0,75,5,8,457,7,22,2016,1
25116,1,296.24,0.0,0.0,75,7,10,457,7,22,2016,1
25117,1,295.19,0.0,0.0,1,5,8,428,7,22,2016,2
25118,1,295.19,0.0,0.0,1,7,10,428,7,22,2016,2
25119,1,294.73,0.0,0.0,20,5,8,478,7,22,2016,3
25120,1,294.01,0.0,0.0,1,5,8,890,7,22,2016,4
25121,1,294.01,0.0,0.0,1,7,10,890,7,22,2016,4
25122,1,293.59,0.0,0.0,1,5,8,2708,7,22,2016,5
25123,1,293.59,0.0,0.0,1,7,10,2708,7,22,2016,5
25124,1,293.13,0.0,0.0,1,5,8,4864,7,22,2016,6
25125,1,293.13,0.0,0.0,1,7,10,4864,7,22,2016,6
25126,1,294.41,0.0,0.0,20,5,8,5676,7,22,2016,7
25127,1,296.54,0.0,0.0,20,1,5,4598,7,22,2016,8
25128,1,299.64,0.0,0.0,20,1,5,3871,7,22,2016,9
25129,1,301.48,0.0,0.0,20,1,5,4007,7,22,2016,10
25130,1,303.44,0.0,0.0,1,2,4,4157,7,22,2016,11
25131,1,304.75,0.0,0.0,1,2,4,4241,7,22,2016,12
25132,1,305.77,0.0,0.0,1,2,4,4171,7,22,2016,13
25133,1,306.76,0.0,0.0,1,2,4,4538,7,22,2016,14
25134,1,307.32,0.0,0.0,20,1,5,5201,7,22,2016,15
25135,1,307.33,0.0,0.0,20,1,5,5173,7,22,2016,16
25136,1,307.2,0.0,0.0,20,1,5,4634,7,22,2016,17
25137,1,306.28,0.0,0.0,1,2,4,3954,7,22,2016,18
25138,1,305.07,0.0,0.0,20,1,5,3235,7,22,2016,19
25139,1,302.5,0.0,0.0,75,1,2,2050,7,22,2016,20
25140,1,300.16,0.0,0.0,1,2,4,1350,7,22,2016,21
25141,1,297.72,0.0,0.0,1,2,4,64,7,22,2016,22
