,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,day,year,hour
27821,None,280.75,0.0,0.0,1,Clear,sky is clear,2016-11-04 23:00:00,1753,11,4,2016,23
27822,None,279.92,0.0,0.0,1,Clear,sky is clear,2016-11-05 00:00:00,1241,11,5,2016,0
27823,None,279.65,0.0,0.0,1,Clear,sky is clear,2016-11-05 01:00:00,739,11,5,2016,1
27824,None,279.42,0.0,0.0,1,Clear,sky is clear,2016-11-05 02:00:00,526,11,5,2016,2
27825,None,278.55,0.0,0.0,1,Clear,sky is clear,2016-11-05 03:00:00,331,11,5,2016,3
27826,None,278.41,0.0,0.0,1,Mist,mist,2016-11-05 04:00:00,361,11,5,2016,4
27827,None,277.49,0.0,0.0,1,Mist,mist,2016-11-05 05:00:00,630,11,5,2016,5
27828,None,277.09,0.0,0.0,1,Mist,mist,2016-11-05 06:00:00,1200,11,5,2016,6
27829,None,276.44,0.0,0.0,1,Mist,mist,2016-11-05 07:00:00,1839,11,5,2016,7
27830,None,276.44,0.0,0.0,1,Fog,fog,2016-11-05 07:00:00,1839,11,5,2016,7
27831,None,276.23,0.0,0.0,1,Mist,mist,2016-11-05 08:00:00,2754,11,5,2016,8
27832,None,277.58,0.0,0.0,20,Mist,mist,2016-11-05 09:00:00,3313,11,5,2016,9
27833,None,283.01,0.0,0.0,40,Clouds,scattered clouds,2016-11-05 10:00:00,3720,11,5,2016,10
27834,None,284.65,0.0,0.0,1,Clear,sky is clear,2016-11-05 11:00:00,4415,11,5,2016,11
27835,None,288.48,0.0,0.0,1,Clear,sky is clear,2016-11-05 12:00:00,4524,11,5,2016,12
27836,None,291.2,0.0,0.0,1,Clear,sky is clear,2016-11-05 13:00:00,4621,11,5,2016,13
27837,None,294.28,0.0,0.0,1,Clear,sky is clear,2016-11-05 14:00:00,4378,11,5,2016,14
27838,None,295.15,0.0,0.0,1,Clear,sky is clear,2016-11-05 15:00:00,4315,11,5,2016,15
27839,None,295.08,0.0,0.0,1,Clear,sky is clear,2016-11-05 16:00:00,4383,11,5,2016,16
27840,None,294.42,0.0,0.0,1,Clear,sky is clear,2016-11-05 17:00:00,4288,11,5,2016,17
27841,None,292.84,0.0,0.0,1,Clear,sky is clear,2016-11-05 18:00:00,4184,11,5,2016,18
27842,None,288.48,0.0,0.0,1,Clear,sky is clear,2016-11-05 19:00:00,3477,11,5,2016,19
27843,None,285.59,0.0,0.0,1,Clear,sky is clear,2016-11-05 20:00:00,2689,11,5,2016,20
27844,None,284.09,0.0,0.0,1,Clear,sky is clear,2016-11-05 21:00:00,2593,11,5,2016,21
27845,None,284.62,0.0,0.0,1,Clear,sky is clear,2016-11-05 22:00:00,2485,11,5,2016,22
27846,None,284.08,0.0,0.0,1,Clear,sky is clear,2016-11-05 23:00:00,1955,11,5,2016,23
27847,None,283.61,0.0,0.0,1,Clear,sky is clear,2016-11-06 00:00:00,1283,11,6,2016,0
27848,None,283.48,0.0,0.0,1,Clear,sky is clear,2016-11-06 01:00:00,539,11,6,2016,1
27849,None,282.87,0.0,0.0,1,Clear,sky is clear,2016-11-06 01:00:00,539,11,6,2016,1
27850,None,282.35,0.0,0.0,1,Clear,sky is clear,2016-11-06 02:00:00,331,11,6,2016,2
27851,None,281.82,0.0,0.0,1,Mist,mist,2016-11-06 03:00:00,194,11,6,2016,3
27852,None,281.55,0.0,0.0,1,Clear,sky is clear,2016-11-06 04:00:00,243,11,6,2016,4
27853,None,281.75,0.0,0.0,1,Clear,sky is clear,2016-11-06 05:00:00,455,11,6,2016,5
27854,None,281.22,0.0,0.0,1,Clear,sky is clear,2016-11-06 06:00:00,822,11,6,2016,6
27855,None,280.49,0.0,0.0,1,Clear,sky is clear,2016-11-06 07:00:00,1377,11,6,2016,7
27856,None,281.01,0.0,0.0,1,Clear,sky is clear,2016-11-06 08:00:00,2169,11,6,2016,8
27857,None,285.28,0.0,0.0,1,Clear,sky is clear,2016-11-06 09:00:00,3175,11,6,2016,9
27858,None,287.83,0.0,0.0,1,Clear,sky is clear,2016-11-06 10:00:00,4093,11,6,2016,10
27859,None,289.28,0.0,0.0,1,Clear,sky is clear,2016-11-06 11:00:00,3608,11,6,2016,11
27860,None,291.88,0.0,0.0,1,Clear,sky is clear,2016-11-06 12:00:00,3679,11,6,2016,12
27861,None,292.46,0.0,0.0,1,Clear,sky is clear,2016-11-06 13:00:00,3618,11,6,2016,13
27862,None,293.58,0.0,0.0,1,Clear,sky is clear,2016-11-06 14:00:00,3569,11,6,2016,14
27863,None,293.75,0.0,0.0,20,Clouds,few clouds,2016-11-06 15:00:00,3912,11,6,2016,15
27864,None,293.49,0.0,0.0,1,Clear,sky is clear,2016-11-06 16:00:00,3782,11,6,2016,16
27865,None,291.76,0.0,0.0,1,Clear,sky is clear,2016-11-06 17:00:00,3790,11,6,2016,17
27866,None,289.34,0.0,0.0,1,Clear,sky is clear,2016-11-06 18:00:00,3204,11,6,2016,18
27867,None,288.02,0.0,0.0,1,Clear,sky is clear,2016-11-06 19:00:00,2620,11,6,2016,19
27868,None,286.15,0.0,0.0,1,Clear,sky is clear,2016-11-06 20:00:00,2069,11,6,2016,20
27869,None,285.69,0.0,0.0,1,Clear,sky is clear,2016-11-06 21:00:00,1923,11,6,2016,21
27870,None,285.08,0.0,0.0,1,Clear,sky is clear,2016-11-06 22:00:00,1308,11,6,2016,22
27871,None,284.48,0.0,0.0,1,Clear,sky is clear,2016-11-06 23:00:00,819,11,6,2016,23
27872,None,284.21,0.0,0.0,1,Clear,sky is clear,2016-11-07 00:00:00,437,11,7,2016,0
27873,None,283.28,0.0,0.0,1,Clear,sky is clear,2016-11-07 01:00:00,284,11,7,2016,1
27874,None,283.64,0.0,0.0,75,Clouds,broken clouds,2016-11-07 02:00:00,217,11,7,2016,2
27875,None,283.7,0.0,0.0,40,Clouds,scattered clouds,2016-11-07 03:00:00,285,11,7,2016,3
27876,None,283.64,0.0,0.0,75,Clouds,broken clouds,2016-11-07 04:00:00,854,11,7,2016,4
27877,None,282.87,0.0,0.0,75,Clouds,broken clouds,2016-11-07 05:00:00,2673,11,7,2016,5
27878,None,282.7,0.0,0.0,40,Clouds,scattered clouds,2016-11-07 06:00:00,5671,11,7,2016,6
27879,None,282.9,0.0,0.0,90,Clouds,overcast clouds,2016-11-07 07:00:00,6103,11,7,2016,7
27880,None,282.83,0.0,0.0,75,Clouds,broken clouds,2016-11-07 08:00:00,5717,11,7,2016,8
27881,None,283.55,0.0,0.0,90,Clouds,overcast clouds,2016-11-07 09:00:00,4582,11,7,2016,9
27882,None,284.96,0.0,0.0,90,Clouds,overcast clouds,2016-11-07 10:00:00,4034,11,7,2016,10
27883,None,286.53,0.0,0.0,90,Clouds,overcast clouds,2016-11-07 11:00:00,4088,11,7,2016,11
27884,None,287.97,0.0,0.0,90,Clouds,overcast clouds,2016-11-07 12:00:00,4364,11,7,2016,12
27885,None,288.62,0.0,0.0,40,Clouds,scattered clouds,2016-11-07 13:00:00,4292,11,7,2016,13
27886,None,289.95,0.0,0.0,90,Clouds,overcast clouds,2016-11-07 14:00:00,4725,11,7,2016,14
27887,None,290.01,0.0,0.0,90,Rain,light rain,2016-11-07 15:00:00,5168,11,7,2016,15
27888,None,289.62,0.0,0.0,90,Rain,light rain,2016-11-07 16:00:00,6191,11,7,2016,16
27889,None,288.69,0.0,0.0,40,Clouds,scattered clouds,2016-11-07 17:00:00,5691,11,7,2016,17
27890,None,287.84,0.0,0.0,40,Rain,light rain,2016-11-07 18:00:00,4029,11,7,2016,18
27891,None,287.09,0.0,0.0,1,Drizzle,light intensity drizzle,2016-11-07 19:00:00,2678,11,7,2016,19
27892,None,286.76,0.0,0.0,1,Clear,sky is clear,2016-11-07 20:00:00,2168,11,7,2016,20
27893,None,285.83,0.0,0.0,1,Clear,sky is clear,2016-11-07 21:00:00,1929,11,7,2016,21
27894,None,284.58,0.0,0.0,1,Clear,sky is clear,2016-11-07 22:00:00,1279,11,7,2016,22
27895,None,284.34,0.0,0.0,1,Clear,sky is clear,2016-11-07 23:00:00,801,11,7,2016,23
27896,None,283.09,0.0,0.0,1,Clear,sky is clear,2016-11-08 00:00:00,475,11,8,2016,0
27897,None,281.82,0.0,0.0,1,Clear,sky is clear,2016-11-08 01:00:00,280,11,8,2016,1
27898,None,281.55,0.0,0.0,1,Clear,sky is clear,2016-11-08 02:00:00,238,11,8,2016,2
27899,None,280.82,0.0,0.0,1,Clear,sky is clear,2016-11-08 03:00:00,322,11,8,2016,3
27900,None,280.09,0.0,0.0,1,Clear,sky is clear,2016-11-08 04:00:00,805,11,8,2016,4
27901,None,279.69,0.0,0.0,1,Clear,sky is clear,2016-11-08 05:00:00,2762,11,8,2016,5
27902,None,279.42,0.0,0.0,1,Clear,sky is clear,2016-11-08 06:00:00,5623,11,8,2016,6
27903,None,278.9,0.0,0.0,1,Clear,sky is clear,2016-11-08 07:00:00,6004,11,8,2016,7
27904,None,278.9,0.0,0.0,1,Clear,sky is clear,2016-11-08 08:00:00,5495,11,8,2016,8
27905,None,280.4,0.0,0.0,1,Clear,sky is clear,2016-11-08 09:00:00,5089,11,8,2016,9
27906,None,283.46,0.0,0.0,1,Clear,sky is clear,2016-11-08 10:00:00,4217,11,8,2016,10
27907,None,284.81,0.0,0.0,1,Clear,sky is clear,2016-11-08 11:00:00,4305,11,8,2016,11
27908,None,285.59,0.0,0.0,1,Clear,sky is clear,2016-11-08 12:00:00,4443,11,8,2016,12
27909,None,286.55,0.0,0.0,1,Clear,sky is clear,2016-11-08 13:00:00,4594,11,8,2016,13
27910,None,287.15,0.0,0.0,20,Clouds,few clouds,2016-11-08 14:00:00,4614,11,8,2016,14
27911,None,287.33,0.0,0.0,20,Clouds,few clouds,2016-11-08 15:00:00,5518,11,8,2016,15
27912,None,287.15,0.0,0.0,1,Clear,sky is clear,2016-11-08 16:00:00,6182,11,8,2016,16
27913,None,284.62,0.0,0.0,1,Clear,sky is clear,2016-11-08 17:00:00,5444,11,8,2016,17
27914,None,283.22,0.0,0.0,1,Clear,sky is clear,2016-11-08 18:00:00,3820,11,8,2016,18
27915,None,280.6,0.0,0.0,1,Clear,sky is clear,2016-11-08 19:00:00,2688,11,8,2016,19
27916,None,278.54,0.0,0.0,1,Clear,sky is clear,2016-11-08 20:00:00,2197,11,8,2016,20
27917,None,277.03,0.0,0.0,1,Clear,sky is clear,2016-11-08 21:00:00,1892,11,8,2016,21
27918,None,275.89,0.0,0.0,1,Clear,sky is clear,2016-11-08 22:00:00,1407,11,8,2016,22
27919,None,275.28,0.0,0.0,1,Clear,sky is clear,2016-11-08 23:00:00,975,11,8,2016,23
27920,None,274.68,0.0,0.0,1,Clear,sky is clear,2016-11-09 00:00:00,685,11,9,2016,0
27921,None,274.28,0.0,0.0,1,Clear,sky is clear,2016-11-09 01:00:00,449,11,9,2016,1
27922,None,274.4,0.0,0.0,1,Clear,sky is clear,2016-11-09 02:00:00,346,11,9,2016,2
27923,None,273.97,0.0,0.0,1,Clear,sky is clear,2016-11-09 03:00:00,454,11,9,2016,3
27924,None,273.22,0.0,0.0,1,Clear,sky is clear,2016-11-09 04:00:00,957,11,9,2016,4
27925,None,273.22,0.0,0.0,1,Clear,sky is clear,2016-11-09 05:00:00,2843,11,9,2016,5
27926,None,273.14,0.0,0.0,1,Clear,sky is clear,2016-11-09 06:00:00,5822,11,9,2016,6
27927,None,273.09,0.0,0.0,1,Mist,mist,2016-11-09 07:00:00,6238,11,9,2016,7
27928,None,273.35,0.0,0.0,90,Mist,mist,2016-11-09 08:00:00,5779,11,9,2016,8
27929,None,273.35,0.0,0.0,90,Fog,fog,2016-11-09 08:00:00,5779,11,9,2016,8
27930,None,276.07,0.0,0.0,1,Mist,mist,2016-11-09 09:00:00,5221,11,9,2016,9
27931,None,280.5,0.0,0.0,1,Clear,sky is clear,2016-11-09 10:00:00,4170,11,9,2016,10
27932,None,284.59,0.0,0.0,20,Clouds,few clouds,2016-11-09 11:00:00,4420,11,9,2016,11
27933,None,285.64,0.0,0.0,1,Clear,sky is clear,2016-11-09 12:00:00,4479,11,9,2016,12
27934,None,287.4,0.0,0.0,20,Clouds,few clouds,2016-11-09 13:00:00,4587,11,9,2016,13
27935,None,288.08,0.0,0.0,20,Clouds,few clouds,2016-11-09 14:00:00,4884,11,9,2016,14
27936,None,288.15,0.0,0.0,20,Clouds,few clouds,2016-11-09 15:00:00,5368,11,9,2016,15
27937,None,287.84,0.0,0.0,1,Clear,sky is clear,2016-11-09 16:00:00,6263,11,9,2016,16
27938,None,286.71,0.0,0.0,40,Clouds,scattered clouds,2016-11-09 17:00:00,5927,11,9,2016,17
27939,None,285.03,0.0,0.0,1,Clear,sky is clear,2016-11-09 18:00:00,4016,11,9,2016,18
27940,None,284.42,0.0,0.0,1,Clear,sky is clear,2016-11-09 19:00:00,2901,11,9,2016,19
27941,None,283.75,0.0,0.0,1,Clear,sky is clear,2016-11-09 20:00:00,2427,11,9,2016,20
27942,None,283.09,0.0,0.0,1,Clear,sky is clear,2016-11-09 21:00:00,2140,11,9,2016,21
27943,None,283.21,0.0,0.0,1,Clear,sky is clear,2016-11-09 22:00:00,1484,11,9,2016,22
27944,None,282.65,0.0,0.0,1,Clear,sky is clear,2016-11-09 23:00:00,969,11,9,2016,23
27945,None,282.4,0.0,0.0,1,Clear,sky is clear,2016-11-10 00:00:00,691,11,10,2016,0
27946,None,281.9,0.0,0.0,1,Clear,sky is clear,2016-11-10 01:00:00,502,11,10,2016,1
27947,None,281.59,0.0,0.0,1,Clear,sky is clear,2016-11-10 02:00:00,422,11,10,2016,2
27948,None,281.09,0.0,0.0,1,Clear,sky is clear,2016-11-10 03:00:00,419,11,10,2016,3
27949,None,280.69,0.0,0.0,1,Clear,sky is clear,2016-11-10 04:00:00,925,11,10,2016,4
27950,None,280.29,0.0,0.0,1,Clear,sky is clear,2016-11-10 05:00:00,2921,11,10,2016,5
27951,None,279.84,0.0,0.0,1,Clear,sky is clear,2016-11-10 06:00:00,5704,11,10,2016,6
27952,None,279.61,0.0,0.0,1,Clear,sky is clear,2016-11-10 07:00:00,5805,11,10,2016,7
27953,None,279.8,0.0,0.0,1,Clear,sky is clear,2016-11-10 08:00:00,4983,11,10,2016,8
27954,None,281.75,0.0,0.0,1,Clear,sky is clear,2016-11-10 09:00:00,5480,11,10,2016,9
27955,None,284.14,0.0,0.0,1,Clear,sky is clear,2016-11-10 10:00:00,4223,11,10,2016,10
27956,None,286.33,0.0,0.0,1,Clear,sky is clear,2016-11-10 11:00:00,4506,11,10,2016,11
27957,None,288.33,0.0,0.0,1,Clear,sky is clear,2016-11-10 12:00:00,4733,11,10,2016,12
27958,None,290.33,0.0,0.0,1,Clear,sky is clear,2016-11-10 13:00:00,4907,11,10,2016,13
27959,None,291.86,0.0,0.0,1,Clear,sky is clear,2016-11-10 14:00:00,5000,11,10,2016,14
27960,None,292.48,0.0,0.0,1,Clear,sky is clear,2016-11-10 15:00:00,5466,11,10,2016,15
27961,None,291.89,0.0,0.0,1,Clear,sky is clear,2016-11-10 16:00:00,6154,11,10,2016,16
27962,None,290.42,0.0,0.0,1,Clear,sky is clear,2016-11-10 17:00:00,5818,11,10,2016,17
27963,None,288.62,0.0,0.0,1,Clear,sky is clear,2016-11-10 18:00:00,4176,11,10,2016,18
27964,None,287.03,0.0,0.0,1,Clear,sky is clear,2016-11-10 19:00:00,2855,11,10,2016,19
27965,None,285.62,0.0,0.0,1,Clear,sky is clear,2016-11-10 20:00:00,2384,11,10,2016,20
27966,None,284.55,0.0,0.0,1,Clear,sky is clear,2016-11-10 21:00:00,1974,11,10,2016,21
27967,None,283.75,0.0,0.0,1,Clear,sky is clear,2016-11-10 22:00:00,1694,11,10,2016,22
27968,None,282.97,0.0,0.0,1,Clear,sky is clear,2016-11-10 23:00:00,1042,11,10,2016,23
27969,Veterans Day,281.96,0.0,0.0,1,Clear,sky is clear,2016-11-11 00:00:00,572,11,11,2016,0
27970,None,281.22,0.0,0.0,1,Clear,sky is clear,2016-11-11 01:00:00,379,11,11,2016,1
27971,None,280.73,0.0,0.0,1,Clear,sky is clear,2016-11-11 02:00:00,306,11,11,2016,2
27972,None,279.84,0.0,0.0,1,Clear,sky is clear,2016-11-11 03:00:00,370,11,11,2016,3
27973,None,279.09,0.0,0.0,40,Clouds,scattered clouds,2016-11-11 04:00:00,885,11,11,2016,4
27974,None,278.65,0.0,0.0,1,Clear,sky is clear,2016-11-11 05:00:00,2702,11,11,2016,5
27975,None,277.84,0.0,0.0,1,Clear,sky is clear,2016-11-11 06:00:00,5478,11,11,2016,6
27976,None,277.03,0.0,0.0,1,Clear,sky is clear,2016-11-11 07:00:00,5797,11,11,2016,7
27977,None,276.56,0.0,0.0,1,Clear,sky is clear,2016-11-11 08:00:00,5269,11,11,2016,8
27978,None,277.82,0.0,0.0,1,Clear,sky is clear,2016-11-11 09:00:00,4797,11,11,2016,9
27979,None,278.89,0.0,0.0,1,Clear,sky is clear,2016-11-11 10:00:00,4478,11,11,2016,10
27980,None,279.95,0.0,0.0,1,Clear,sky is clear,2016-11-11 11:00:00,4432,11,11,2016,11
27981,None,280.55,0.0,0.0,1,Clear,sky is clear,2016-11-11 12:00:00,4524,11,11,2016,12
27982,None,281.21,0.0,0.0,1,Clear,sky is clear,2016-11-11 13:00:00,4586,11,11,2016,13
27983,None,281.95,0.0,0.0,1,Clear,sky is clear,2016-11-11 14:00:00,4743,11,11,2016,14
27984,None,282.15,0.0,0.0,1,Clear,sky is clear,2016-11-11 15:00:00,5047,11,11,2016,15
27985,None,282.02,0.0,0.0,1,Clear,sky is clear,2016-11-11 16:00:00,5664,11,11,2016,16
27986,None,280.82,0.0,0.0,1,Clear,sky is clear,2016-11-11 17:00:00,5426,11,11,2016,17
27987,None,278.1,0.0,0.0,1,Clear,sky is clear,2016-11-11 18:00:00,4387,11,11,2016,18
27988,None,275.66,0.0,0.0,1,Clear,sky is clear,2016-11-11 19:00:00,3276,11,11,2016,19
27989,None,273.59,0.0,0.0,1,Clear,sky is clear,2016-11-11 20:00:00,2551,11,11,2016,20
27990,None,272.82,0.0,0.0,1,Clear,sky is clear,2016-11-11 21:00:00,2781,11,11,2016,21
27991,None,272.15,0.0,0.0,1,Clear,sky is clear,2016-11-11 22:00:00,2424,11,11,2016,22
27992,None,271.82,0.0,0.0,1,Clear,sky is clear,2016-11-11 23:00:00,1738,11,11,2016,23
27993,None,271.48,0.0,0.0,1,Clear,sky is clear,2016-11-12 00:00:00,974,11,12,2016,0
27994,None,271.54,0.0,0.0,1,Clear,sky is clear,2016-11-12 01:00:00,605,11,12,2016,1
27995,None,272.08,0.0,0.0,1,Clear,sky is clear,2016-11-12 02:00:00,480,11,12,2016,2
27996,None,272.28,0.0,0.0,1,Clear,sky is clear,2016-11-12 03:00:00,336,11,12,2016,3
27997,None,273.08,0.0,0.0,1,Clear,sky is clear,2016-11-12 04:00:00,377,11,12,2016,4
27998,None,273.55,0.0,0.0,1,Clear,sky is clear,2016-11-12 05:00:00,648,11,12,2016,5
27999,None,273.81,0.0,0.0,1,Clear,sky is clear,2016-11-12 06:00:00,1177,11,12,2016,6
28000,None,273.82,0.0,0.0,1,Clear,sky is clear,2016-11-12 07:00:00,1876,11,12,2016,7
28001,None,273.82,0.0,0.0,1,Clear,sky is clear,2016-11-12 08:00:00,2844,11,12,2016,8
28002,None,275.75,0.0,0.0,1,Clear,sky is clear,2016-11-12 09:00:00,3541,11,12,2016,9
28003,None,278.58,0.0,0.0,1,Clear,sky is clear,2016-11-12 10:00:00,4310,11,12,2016,10
28004,None,280.88,0.0,0.0,1,Clear,sky is clear,2016-11-12 11:00:00,4227,11,12,2016,11
28005,None,282.15,0.0,0.0,1,Clear,sky is clear,2016-11-12 12:00:00,4513,11,12,2016,12
28006,None,283.28,0.0,0.0,1,Clear,sky is clear,2016-11-12 13:00:00,4264,11,12,2016,13
28007,None,284.42,0.0,0.0,1,Clear,sky is clear,2016-11-12 14:00:00,4161,11,12,2016,14
28008,None,285.21,0.0,0.0,1,Clear,sky is clear,2016-11-12 15:00:00,4209,11,12,2016,15
28009,None,285.02,0.0,0.0,1,Clear,sky is clear,2016-11-12 16:00:00,4321,11,12,2016,16
28010,None,283.75,0.0,0.0,1,Clear,sky is clear,2016-11-12 17:00:00,4266,11,12,2016,17
28011,None,282.22,0.0,0.0,1,Clear,sky is clear,2016-11-12 18:00:00,3975,11,12,2016,18
28012,None,281.53,0.0,0.0,1,Clear,sky is clear,2016-11-12 19:00:00,3163,11,12,2016,19
28013,None,281.03,0.0,0.0,1,Clear,sky is clear,2016-11-12 20:00:00,2507,11,12,2016,20
28014,None,280.84,0.0,0.0,1,Clear,sky is clear,2016-11-12 21:00:00,2450,11,12,2016,21
28015,None,280.82,0.0,0.0,1,Clear,sky is clear,2016-11-12 22:00:00,2687,11,12,2016,22
28016,None,280.42,0.0,0.0,1,Clear,sky is clear,2016-11-12 23:00:00,1608,11,12,2016,23
28017,None,280.3,0.0,0.0,1,Clear,sky is clear,2016-11-13 00:00:00,974,11,13,2016,0
28018,None,279.82,0.0,0.0,1,Clear,sky is clear,2016-11-13 01:00:00,605,11,13,2016,1
28019,None,279.48,0.0,0.0,1,Clear,sky is clear,2016-11-13 02:00:00,480,11,13,2016,2
28020,None,279.15,0.0,0.0,1,Clear,sky is clear,2016-11-13 03:00:00,336,11,13,2016,3
28021,None,278.88,0.0,0.0,1,Clear,sky is clear,2016-11-13 04:00:00,377,11,13,2016,4
28022,None,278.95,0.0,0.0,1,Clear,sky is clear,2016-11-13 05:00:00,531,11,13,2016,5
28023,None,278.62,0.0,0.0,1,Clear,sky is clear,2016-11-13 06:00:00,856,11,13,2016,6
28024,None,278.49,0.0,0.0,1,Clear,sky is clear,2016-11-13 07:00:00,1284,11,13,2016,7
28025,None,278.49,0.0,0.0,1,Clear,sky is clear,2016-11-13 08:00:00,1842,11,13,2016,8
28026,None,279.75,0.0,0.0,1,Clear,sky is clear,2016-11-13 09:00:00,2332,11,13,2016,9
28027,None,282.75,0.0,0.0,1,Clear,sky is clear,2016-11-13 10:00:00,3200,11,13,2016,10
28028,None,284.86,0.0,0.0,1,Clear,sky is clear,2016-11-13 11:00:00,3440,11,13,2016,11
28029,None,286.21,0.0,0.0,1,Clear,sky is clear,2016-11-13 12:00:00,3652,11,13,2016,12
28030,None,287.46,0.0,0.0,1,Clear,sky is clear,2016-11-13 13:00:00,3749,11,13,2016,13
28031,None,288.41,0.0,0.0,1,Clear,sky is clear,2016-11-13 14:00:00,3492,11,13,2016,14
28032,None,289.02,0.0,0.0,1,Clear,sky is clear,2016-11-13 15:00:00,3911,11,13,2016,15
28033,None,288.88,0.0,0.0,1,Clear,sky is clear,2016-11-13 16:00:00,4165,11,13,2016,16
28034,None,287.65,0.0,0.0,1,Clear,sky is clear,2016-11-13 17:00:00,3833,11,13,2016,17
28035,None,285.53,0.0,0.0,1,Clear,sky is clear,2016-11-13 18:00:00,3291,11,13,2016,18
28036,None,284.55,0.0,0.0,1,Haze,haze,2016-11-13 19:00:00,2557,11,13,2016,19
28037,None,282.97,0.0,0.0,1,Clear,sky is clear,2016-11-13 20:00:00,2117,11,13,2016,20
28038,None,282.59,0.0,0.0,1,Clear,sky is clear,2016-11-13 21:00:00,1708,11,13,2016,21
28039,None,282.33,0.0,0.0,1,Clear,sky is clear,2016-11-13 22:00:00,1228,11,13,2016,22
28040,None,281.52,0.0,0.0,1,Clear,sky is clear,2016-11-13 23:00:00,831,11,13,2016,23
28041,None,281.08,0.0,0.0,1,Clear,sky is clear,2016-11-14 00:00:00,538,11,14,2016,0
28042,None,279.84,0.0,0.0,1,Clear,sky is clear,2016-11-14 01:00:00,338,11,14,2016,1
28043,None,279.62,0.0,0.0,1,Clear,sky is clear,2016-11-14 02:00:00,275,11,14,2016,2
28044,None,279.58,0.0,0.0,1,Clear,sky is clear,2016-11-14 03:00:00,354,11,14,2016,3
28045,None,278.89,0.0,0.0,1,Clear,sky is clear,2016-11-14 04:00:00,856,11,14,2016,4
28046,None,278.55,0.0,0.0,1,Clear,sky is clear,2016-11-14 05:00:00,2745,11,14,2016,5
28047,None,278.29,0.0,0.0,1,Clear,sky is clear,2016-11-14 06:00:00,5746,11,14,2016,6
28048,None,278.21,0.0,0.0,75,Mist,mist,2016-11-14 07:00:00,5553,11,14,2016,7
28049,None,278.35,0.0,0.0,90,Clouds,overcast clouds,2016-11-14 08:00:00,5498,11,14,2016,8
28050,None,279.68,0.0,0.0,90,Clouds,overcast clouds,2016-11-14 09:00:00,4698,11,14,2016,9
28051,None,280.48,0.0,0.0,90,Clouds,overcast clouds,2016-11-14 10:00:00,4044,11,14,2016,10
28052,None,281.01,0.0,0.0,90,Clouds,overcast clouds,2016-11-14 11:00:00,4132,11,14,2016,11
28053,None,281.48,0.0,0.0,90,Clouds,overcast clouds,2016-11-14 12:00:00,4325,11,14,2016,12
28054,None,281.93,0.0,0.0,90,Clouds,overcast clouds,2016-11-14 13:00:00,4114,11,14,2016,13
28055,None,283.15,0.0,0.0,90,Clouds,overcast clouds,2016-11-14 14:00:00,4500,11,14,2016,14
28056,None,283.29,0.0,0.0,75,Clouds,broken clouds,2016-11-14 15:00:00,5303,11,14,2016,15
28057,None,283.08,0.0,0.0,1,Clear,sky is clear,2016-11-14 16:00:00,6248,11,14,2016,16
28058,None,282.21,0.0,0.0,1,Clear,sky is clear,2016-11-14 17:00:00,5806,11,14,2016,17
28059,None,280.44,0.0,0.0,75,Clouds,broken clouds,2016-11-14 18:00:00,3901,11,14,2016,18
28060,None,280.34,0.0,0.0,40,Clouds,scattered clouds,2016-11-14 19:00:00,2554,11,14,2016,19
28061,None,279.79,0.0,0.0,1,Clear,sky is clear,2016-11-14 20:00:00,2220,11,14,2016,20
28062,None,278.72,0.0,0.0,75,Mist,mist,2016-11-14 21:00:00,1903,11,14,2016,21
28063,None,278.15,0.0,0.0,1,Mist,mist,2016-11-14 22:00:00,1239,11,14,2016,22
28064,None,277.09,0.0,0.0,40,Fog,fog,2016-11-14 23:00:00,873,11,14,2016,23
28065,None,277.09,0.0,0.0,40,Mist,mist,2016-11-14 23:00:00,873,11,14,2016,23
28066,None,275.35,0.0,0.0,90,Fog,fog,2016-11-15 00:00:00,492,11,15,2016,0
28067,None,275.35,0.0,0.0,90,Mist,mist,2016-11-15 00:00:00,492,11,15,2016,0
28068,None,274.28,0.0,0.0,1,Mist,mist,2016-11-15 01:00:00,315,11,15,2016,1
28069,None,274.28,0.0,0.0,1,Fog,fog,2016-11-15 01:00:00,315,11,15,2016,1
28070,None,274.28,0.0,0.0,1,Haze,haze,2016-11-15 01:00:00,315,11,15,2016,1
28071,None,273.68,0.0,0.0,1,Mist,mist,2016-11-15 02:00:00,242,11,15,2016,2
28072,None,273.68,0.0,0.0,1,Fog,fog,2016-11-15 02:00:00,242,11,15,2016,2
28073,None,273.68,0.0,0.0,1,Haze,haze,2016-11-15 02:00:00,242,11,15,2016,2
28074,None,273.46,0.0,0.0,1,Mist,mist,2016-11-15 03:00:00,323,11,15,2016,3
28075,None,273.46,0.0,0.0,1,Fog,fog,2016-11-15 03:00:00,323,11,15,2016,3
28076,None,273.46,0.0,0.0,1,Haze,haze,2016-11-15 03:00:00,323,11,15,2016,3
28077,None,273.58,0.0,0.0,75,Mist,mist,2016-11-15 04:00:00,888,11,15,2016,4
28078,None,273.58,0.0,0.0,75,Fog,fog,2016-11-15 04:00:00,888,11,15,2016,4
28079,None,273.58,0.0,0.0,75,Haze,haze,2016-11-15 04:00:00,888,11,15,2016,4
28080,None,274.45,0.0,0.0,75,Mist,mist,2016-11-15 05:00:00,2766,11,15,2016,5
