holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,month,day,year,hour,traffic_volume,commas
1,284.82,0.0,0.0,1,2,4,8,20,2015,7,6430,
1,285.14,0.0,0.0,1,2,4,8,20,2015,8,5820,
1,287.92,0.0,0.0,1,2,4,8,20,2015,9,5071,
1,289.41,0.0,0.0,1,2,4,8,20,2015,10,4795,
1,291.09,0.0,0.0,1,2,4,8,20,2015,11,5146,
1,292.51,0.0,0.0,1,2,4,8,20,2015,12,5347,
1,294.14,0.0,0.0,1,2,4,8,20,2015,13,5218,
1,294.76,0.0,0.0,1,2,4,8,20,2015,14,5395,
1,295.44,0.0,0.0,1,2,4,8,20,2015,15,5917,
1,295.62,0.0,0.0,40,1,1,8,20,2015,16,6519,
1,295.79,0.0,0.0,40,1,1,8,20,2015,17,5966,
1,295.18,0.0,0.0,40,1,1,8,20,2015,18,4652,
1,293.96,0.0,0.0,1,2,4,8,20,2015,19,3578,
1,291.29,0.0,0.0,1,2,4,8,20,2015,20,3334,
1,290.23,0.0,0.0,1,2,4,8,20,2015,21,3252,
1,287.56,0.0,0.0,1,2,4,8,20,2015,22,2298,
1,286.81,0.0,0.0,1,2,4,8,20,2015,23,1407,
1,286.74,0.0,0.0,1,2,4,8,21,2015,0,776,
1,286.7,0.0,0.0,1,2,4,8,21,2015,1,443,
1,286.85,0.0,0.0,75,1,2,8,21,2015,2,356,
1,287.19,0.0,0.0,1,2,4,8,21,2015,3,420,
1,287.9,0.0,0.0,40,1,1,8,21,2015,4,865,
1,288.42,0.0,0.0,1,2,4,8,21,2015,5,2752,
1,288.29,0.0,0.0,40,1,1,8,21,2015,6,5433,
1,289.05,0.0,0.0,1,2,4,8,21,2015,7,5972,
1,289.66,0.0,0.0,75,1,2,8,21,2015,8,5289,
1,292.39,0.0,0.0,1,2,4,8,21,2015,9,4933,
1,294.01,0.0,0.0,1,2,4,8,21,2015,10,4699,
1,295.62,0.0,0.0,1,2,4,8,21,2015,11,4918,
1,296.56,0.0,0.0,40,1,1,8,21,2015,12,5269,
1,296.64,0.0,0.0,1,2,4,8,21,2015,13,5255,
1,297.65,0.0,0.0,1,2,4,8,21,2015,14,5322,
1,298.5,0.0,0.0,1,2,4,8,21,2015,15,5721,
1,299.12,0.0,0.0,1,2,4,8,21,2015,16,6237,
1,299.18,0.0,0.0,1,2,4,8,21,2015,17,5115,
1,298.86,0.0,0.0,1,2,4,8,21,2015,18,4632,
1,297.34,0.0,0.0,1,2,4,8,21,2015,19,3734,
1,295.54,0.0,0.0,1,2,4,8,21,2015,20,3260,
1,294.93,0.0,0.0,1,2,4,8,21,2015,21,3244,
1,294.18,0.0,0.0,1,2,4,8,21,2015,22,2875,
1,293.64,0.0,0.0,1,2,4,8,21,2015,23,1868,
1,293.51,0.0,0.0,1,2,4,8,22,2015,0,1255,
1,292.98,0.0,0.0,1,2,4,8,22,2015,1,961,
1,292.91,0.0,0.0,1,2,4,8,22,2015,2,705,
1,293.05,0.0,0.0,75,1,2,8,22,2015,3,499,
1,293.04,0.0,0.0,40,1,1,8,22,2015,4,423,
1,292.69,0.0,0.0,40,1,1,8,22,2015,5,863,
1,291.76,0.0,0.0,1,2,4,8,22,2015,7,2000,
1,292.78,0.0,0.0,1,2,4,8,22,2015,8,2832,
1,293.58,0.0,0.0,40,1,1,8,22,2015,9,3572,
1,295.1,0.0,0.0,90,1,3,8,22,2015,10,4041,
1,296.51,0.0,0.0,90,1,3,8,22,2015,11,4696,
1,297.26,0.0,0.0,90,1,3,8,22,2015,12,4603,
1,299.11,0.0,0.0,75,1,2,8,22,2015,13,4738,
1,299.66,0.0,0.0,90,1,3,8,22,2015,14,4672,
1,299.88,0.0,0.0,90,1,3,8,22,2015,15,4489,
1,299.39,0.0,0.0,90,8,29,8,22,2015,16,4257,
1,298.29,0.0,0.0,90,8,15,8,22,2015,17,4572,
1,298.29,0.0,0.0,90,3,6,8,22,2015,17,4572,
1,297.7,0.3,0.0,75,3,6,8,22,2015,18,4304,
1,297.7,0.3,0.0,75,8,29,8,22,2015,18,4304,
1,297.7,0.3,0.0,75,6,9,8,22,2015,18,4304,
1,296.57,0.25,0.0,90,3,14,8,22,2015,19,2969,
1,296.57,0.25,0.0,90,8,29,8,22,2015,19,2969,
1,295.09,5.04,0.0,90,3,14,8,22,2015,20,2373,
1,295.09,5.04,0.0,90,8,15,8,22,2015,20,2373,
1,295.09,5.04,0.0,90,5,8,8,22,2015,20,2373,
1,293.82,5.92,0.0,90,3,14,8,22,2015,21,2336,
1,293.82,5.92,0.0,90,8,15,8,22,2015,21,2336,
1,293.82,5.92,0.0,90,6,9,8,22,2015,21,2336,
1,293.82,5.92,0.0,90,5,8,8,22,2015,21,2336,
1,292.43,5.36,0.0,90,3,14,8,22,2015,22,2234,
1,292.43,5.36,0.0,90,8,21,8,22,2015,22,2234,
1,292.43,5.36,0.0,90,5,8,8,22,2015,22,2234,
1,290.98,1.34,0.0,90,3,13,8,22,2015,23,3073,
1,290.44,0.51,0.0,75,3,13,8,23,2015,0,1630,
1,288.67,0.25,0.0,40,3,6,8,23,2015,1,936,
1,287.64,0.3,0.0,1,3,6,8,23,2015,2,540,
1,287.2,0.3,0.0,1,3,6,8,23,2015,3,355,
1,286.59,0.0,0.0,75,1,2,8,23,2015,4,285,
1,286.57,0.0,0.0,75,1,2,8,23,2015,5,500,
1,286.66,0.25,0.0,90,3,6,8,23,2015,6,802,
1,286.66,0.25,0.0,90,5,8,8,23,2015,6,802,
1,287.58,0.0,0.0,90,4,12,8,23,2015,7,1155,
1,287.58,0.0,0.0,90,3,13,8,23,2015,7,1155,
1,287.68,0.0,0.0,90,6,9,8,23,2015,8,1761,
1,287.68,0.0,0.0,90,3,6,8,23,2015,8,1761,
1,288.39,0.0,0.0,90,6,9,8,23,2015,9,2488,
1,288.66,0.0,0.0,90,1,3,8,23,2015,10,3409,
1,288.74,0.0,0.0,90,1,3,8,23,2015,11,3839,
1,289.68,0.0,0.0,75,1,2,8,23,2015,12,4155,
1,291.03,0.0,0.0,75,1,2,8,23,2015,13,4384,
1,291.95,0.0,0.0,75,1,2,8,23,2015,14,4499,
1,292.39,0.0,0.0,75,1,2,8,23,2015,15,4532,
1,292.42,0.0,0.0,90,1,3,8,23,2015,16,4316,
1,292.42,0.0,0.0,90,1,3,8,23,2015,17,4256,
1,291.97,0.0,0.0,75,1,2,8,23,2015,18,3910,
1,291.36,0.0,0.0,90,1,3,8,23,2015,19,3868,
1,291.21,0.0,0.0,90,1,3,8,23,2015,20,3203,
1,289.83,0.0,0.0,64,1,2,8,23,2015,21,2353,
1,289.37,0.0,0.0,75,1,2,8,23,2015,22,1613,
1,289.06,0.0,0.0,90,1,3,8,23,2015,23,1041,
1,288.53,0.0,0.0,1,2,4,8,24,2015,0,528,
1,288.27,0.0,0.0,1,2,4,8,24,2015,1,378,
1,287.62,0.0,0.0,75,1,2,8,24,2015,2,268,
1,287.17,0.0,0.0,40,1,1,8,24,2015,3,325,
1,286.32,0.0,0.0,1,2,4,8,24,2015,4,836,
1,285.97,0.0,0.0,40,1,1,8,24,2015,5,2824,
1,285.28,0.0,0.0,75,1,2,8,24,2015,6,5778,
1,285.31,0.0,0.0,40,1,1,8,24,2015,7,6463,
1,285.29,0.0,0.0,90,1,3,8,24,2015,8,5595,
1,286.39,0.0,0.0,40,1,1,8,24,2015,9,4671,
1,286.97,0.0,0.0,75,1,2,8,24,2015,10,4313,
1,288.17,0.0,0.0,1,2,4,8,24,2015,11,4653,
1,289.67,0.0,0.0,40,1,1,8,24,2015,12,4953,
1,290.88,0.0,0.0,40,1,1,8,24,2015,13,4929,
1,291.16,0.0,0.0,75,1,2,8,24,2015,14,5107,
1,291.66,0.0,0.0,75,1,2,8,24,2015,15,5409,
1,291.38,0.0,0.0,90,1,3,8,24,2015,16,6356,
1,291.46,0.0,0.0,90,1,3,8,24,2015,17,6149,
1,291.29,0.0,0.0,40,1,1,8,24,2015,18,4353,
1,290.89,0.0,0.0,40,1,1,8,24,2015,19,3301,
1,290.1,0.0,0.0,90,1,3,8,24,2015,20,2801,
1,289.3,0.0,0.0,90,1,3,8,24,2015,21,2407,
1,288.72,0.0,0.0,90,1,3,8,24,2015,22,1605,
1,288.59,0.0,0.0,90,1,3,8,24,2015,23,1037,
1,288.41,0.0,0.0,75,1,2,8,25,2015,0,594,
1,287.87,0.0,0.0,90,1,3,8,25,2015,1,351,
1,287.76,0.0,0.0,90,1,3,8,25,2015,2,293,
1,286.36,0.0,0.0,90,1,3,8,25,2015,3,353,
1,285.63,0.0,0.0,90,1,3,8,25,2015,4,878,
1,285.58,0.0,0.0,90,1,3,8,25,2015,5,2953,
1,284.54,0.0,0.0,1,2,4,8,25,2015,6,5801,
1,284.37,0.0,0.0,1,2,4,8,25,2015,7,6090,
1,284.9,0.0,0.0,1,2,4,8,25,2015,8,5092,
1,287.64,0.0,0.0,1,2,4,8,25,2015,9,5147,
1,289.66,0.0,0.0,1,2,4,8,25,2015,10,4742,
1,290.42,0.0,0.0,1,2,4,8,25,2015,11,4892,
1,292.56,0.0,0.0,1,2,4,8,25,2015,12,5389,
1,294.06,0.0,0.0,1,2,4,8,25,2015,13,5186,
1,294.73,0.0,0.0,1,2,4,8,25,2015,14,5476,
1,295.42,0.0,0.0,1,2,4,8,25,2015,15,5710,
1,295.62,0.0,0.0,1,2,4,8,25,2015,16,6620,
1,295.91,0.0,0.0,1,2,4,8,25,2015,17,6101,
1,295.15,0.0,0.0,1,2,4,8,25,2015,18,4578,
1,293.92,0.0,0.0,1,2,4,8,25,2015,19,3413,
1,291.03,0.0,0.0,1,2,4,8,25,2015,20,3041,
1,288.56,0.0,0.0,1,2,4,8,25,2015,21,2685,
1,286.69,0.0,0.0,1,2,4,8,25,2015,22,1635,
1,285.12,0.0,0.0,1,2,4,8,26,2015,0,608,
1,284.14,0.0,0.0,1,2,4,8,26,2015,1,373,
1,284.17,0.0,0.0,1,2,4,8,26,2015,2,297,
1,283.16,0.0,0.0,1,7,10,8,26,2015,3,398,
1,282.99,0.0,0.0,1,5,8,8,26,2015,4,901,
1,282.17,0.0,0.0,1,5,8,8,26,2015,5,2974,
1,282.17,0.0,0.0,1,7,10,8,26,2015,5,2974,
1,281.98,0.0,0.0,1,5,8,8,26,2015,6,6005,
1,281.98,0.0,0.0,1,5,8,8,26,2015,7,6268,
1,283.29,0.0,0.0,5,5,8,8,26,2015,8,5479,
1,288.5,0.0,0.0,1,2,4,8,26,2015,9,5059,
1,291.03,0.0,0.0,1,2,4,8,26,2015,10,4781,
1,292.52,0.0,0.0,1,2,4,8,26,2015,11,4896,
1,294.15,0.0,0.0,1,2,4,8,26,2015,12,5306,
1,294.86,0.0,0.0,1,2,4,8,26,2015,13,5243,
1,295.75,0.0,0.0,1,2,4,8,26,2015,14,5446,
1,296.0,0.0,0.0,1,2,4,8,26,2015,15,5703,
1,296.35,0.0,0.0,1,2,4,8,26,2015,16,6563,
1,296.58,0.0,0.0,1,2,4,8,26,2015,17,6317,
1,295.51,0.0,0.0,1,2,4,8,26,2015,18,4856,
1,293.71,0.0,0.0,40,1,1,8,26,2015,19,3556,
1,290.73,0.0,0.0,1,2,4,8,26,2015,20,3324,
1,289.06,0.0,0.0,40,1,1,8,26,2015,21,2812,
1,288.18,0.0,0.0,1,2,4,8,26,2015,22,1770,
1,287.74,0.0,0.0,40,5,8,8,26,2015,23,1074,
10,287.97,0.0,0.0,1,2,4,8,27,2015,0,605,
1,287.73,0.0,0.0,40,1,1,8,27,2015,1,411,
1,287.4,0.0,0.0,40,1,1,8,27,2015,2,257,
1,287.49,0.0,0.0,40,1,1,8,27,2015,3,376,
1,287.66,0.0,0.0,75,1,2,8,27,2015,4,881,
1,287.16,0.0,0.0,1,2,4,8,27,2015,5,3016,
1,287.21,0.0,0.0,1,2,4,8,27,2015,6,5668,
1,288.1,0.0,0.0,40,1,1,8,27,2015,7,6642,
1,289.42,0.0,0.0,1,2,4,8,27,2015,8,6138,
1,289.98,0.0,0.0,75,1,2,8,27,2015,9,5576,
1,292.57,0.0,0.0,90,1,3,8,27,2015,10,4948,
1,294.27,0.0,0.0,90,1,3,8,27,2015,11,5056,
1,294.68,0.0,0.0,40,1,1,8,27,2015,12,5405,
1,295.85,0.0,0.0,1,2,4,8,27,2015,13,5245,
1,295.9,0.0,0.0,1,2,4,8,27,2015,14,5602,
1,296.86,0.0,0.0,1,2,4,8,27,2015,15,5957,
1,296.73,0.0,0.0,1,2,4,8,27,2015,16,6719,
1,296.53,0.0,0.0,40,1,1,8,27,2015,17,6175,
1,295.7,0.0,0.0,1,2,4,8,27,2015,18,4588,
1,294.42,0.0,0.0,1,2,4,8,27,2015,19,3619,
1,293.2,0.0,0.0,1,2,4,8,27,2015,20,3173,
1,292.21,0.0,0.0,1,2,4,8,27,2015,21,2867,
1,291.56,0.0,0.0,1,2,4,8,27,2015,22,2033,
1,291.18,0.0,0.0,1,2,4,8,27,2015,23,1290,
1,290.82,0.0,0.0,1,2,4,8,28,2015,0,680,
1,290.74,0.0,0.0,1,2,4,8,28,2015,1,427,
1,290.63,0.0,0.0,1,2,4,8,28,2015,2,351,
1,290.46,0.0,0.0,1,2,4,8,28,2015,3,400,
1,290.11,0.0,0.0,1,2,4,8,28,2015,4,858,
1,289.55,0.0,0.0,1,5,8,8,28,2015,5,2798,
1,289.7,0.0,0.0,1,3,13,8,28,2015,6,5432,
1,289.84,0.3,0.0,1,3,6,8,28,2015,7,6412,
1,290.79,0.0,0.0,90,5,8,8,28,2015,8,5878,
1,290.79,0.0,0.0,90,3,13,8,28,2015,8,5878,
1,291.49,0.28,0.0,90,3,6,8,28,2015,9,5198,
1,293.38,0.0,0.0,75,3,6,8,28,2015,10,5114,
1,294.11,0.0,0.0,1,3,6,8,28,2015,11,5537,
1,295.16,0.0,0.0,1,3,6,8,28,2015,12,5928,
1,296.21,0.0,0.0,1,3,6,8,28,2015,13,5676,
1,297.25,0.0,0.0,40,1,1,8,28,2015,14,5814,
1,297.62,0.0,0.0,75,1,2,8,28,2015,15,5914,
1,296.45,0.0,0.0,75,1,2,8,28,2015,16,5635,
1,295.55,0.0,0.0,90,1,3,8,28,2015,17,5693,
1,295.04,0.0,0.0,1,2,4,8,28,2015,18,4826,
1,293.03,0.0,0.0,40,1,1,8,28,2015,19,3721,
1,291.58,0.0,0.0,1,2,4,8,28,2015,20,3296,
1,290.06,0.0,0.0,1,2,4,8,28,2015,21,2960,
1,288.97,0.0,0.0,1,2,4,8,28,2015,22,2532,
1,288.63,0.0,0.0,1,2,4,8,28,2015,23,1896,
1,287.87,0.0,0.0,1,5,8,8,29,2015,0,1299,
1,286.72,0.0,0.0,1,5,8,8,29,2015,1,716,
1,286.64,0.0,0.0,1,5,8,8,29,2015,2,687,
1,286.05,0.3,0.0,1,3,6,8,29,2015,3,425,
1,286.05,0.3,0.0,1,5,8,8,29,2015,3,425,
1,286.05,0.3,0.0,1,7,10,8,29,2015,3,425,
1,286.03,0.25,0.0,1,3,6,8,29,2015,4,388,
1,286.03,0.25,0.0,1,5,8,8,29,2015,4,388,
1,285.77,0.0,0.0,1,5,8,8,29,2015,5,955,
1,285.91,0.0,0.0,1,5,8,8,29,2015,6,1712,
1,286.16,0.0,0.0,90,5,8,8,29,2015,7,2621,
1,286.16,0.0,0.0,90,7,10,8,29,2015,7,2621,
1,286.75,0.0,0.0,90,5,8,8,29,2015,8,3564,
1,286.75,0.0,0.0,90,7,10,8,29,2015,8,3564,
1,287.85,0.0,0.0,40,5,8,8,29,2015,9,4309,
1,289.16,0.0,0.0,90,5,8,8,29,2015,10,4733,
1,289.68,0.0,0.0,90,5,8,8,29,2015,11,5024,
1,291.88,0.0,0.0,90,1,3,8,29,2015,12,4970,
1,293.36,0.0,0.0,75,1,2,8,29,2015,13,4752,
1,294.6,0.0,0.0,1,2,4,8,29,2015,14,4850,
1,295.45,0.0,0.0,1,2,4,8,29,2015,15,4809,
1,295.92,0.0,0.0,1,2,4,8,29,2015,16,4649,
1,289.71,0.0,0.0,1,5,8,8,30,2015,2,693,
1,289.71,0.0,0.0,1,7,10,8,30,2015,2,693,
1,289.48,0.0,0.0,1,5,8,8,30,2015,3,388,
1,289.64,0.25,0.0,40,3,6,8,30,2015,4,303,
1,289.64,0.25,0.0,40,5,8,8,30,2015,4,303,
1,289.41,0.25,0.0,90,3,6,8,30,2015,5,547,
1,289.41,0.25,0.0,90,5,8,8,30,2015,5,547,
1,289.56,0.25,0.0,90,3,6,8,30,2015,6,1034,
1,289.56,0.25,0.0,90,5,8,8,30,2015,6,1034,
1,289.95,0.0,0.0,90,5,8,8,30,2015,7,1707,
1,289.94,0.0,0.0,90,5,8,8,30,2015,8,2678,
1,290.39,0.0,0.0,90,1,3,8,30,2015,9,3627,
1,291.58,0.0,0.0,40,1,1,8,30,2015,10,4290,
1,293.79,0.0,0.0,40,1,1,8,30,2015,11,4507,
1,295.23,0.0,0.0,1,2,4,8,30,2015,12,5042,
1,296.85,0.0,0.0,1,2,4,8,30,2015,13,4723,
1,298.38,0.0,0.0,1,2,4,8,30,2015,14,4335,
1,299.34,0.0,0.0,1,2,4,8,30,2015,15,4849,
1,299.86,0.0,0.0,1,2,4,8,30,2015,16,4538,
1,299.47,0.0,0.0,1,2,4,8,30,2015,17,4332,
1,298.57,0.0,0.0,1,2,4,8,30,2015,18,3944,
1,296.81,0.0,0.0,1,2,4,8,30,2015,19,3620,
1,295.16,0.0,0.0,1,2,4,8,30,2015,20,3256,
1,294.26,0.0,0.0,1,2,4,8,30,2015,21,2737,
1,293.43,0.0,0.0,1,2,4,8,30,2015,22,1792,
1,292.94,0.0,0.0,1,2,4,8,30,2015,23,1221,
1,292.35,0.0,0.0,1,2,4,8,31,2015,0,662,
1,292.08,0.0,0.0,1,2,4,8,31,2015,1,341,
1,291.74,0.3,0.0,1,3,6,8,31,2015,2,255,
1,291.74,0.3,0.0,1,5,8,8,31,2015,2,255,
1,291.55,0.0,0.0,1,5,8,8,31,2015,3,359,
1,291.66,0.0,0.0,40,5,8,8,31,2015,4,859,
1,291.32,0.0,0.0,1,5,8,8,31,2015,5,2872,
1,291.49,0.0,0.0,75,5,8,8,31,2015,6,5625,
1,291.8,0.25,0.0,75,3,6,8,31,2015,7,6461,
1,291.8,0.25,0.0,75,5,8,8,31,2015,7,6461,
1,293.03,0.0,0.0,40,5,8,8,31,2015,8,5987,
1,293.87,0.0,0.0,75,5,8,8,31,2015,9,5331,
1,295.73,0.0,0.0,75,1,2,8,31,2015,10,4734,
1,296.98,0.0,0.0,40,1,1,8,31,2015,11,5030,
1,298.86,0.0,0.0,1,2,4,8,31,2015,12,5314,
1,300.01,0.0,0.0,1,2,4,8,31,2015,13,5403,
1,300.9,0.0,0.0,1,2,4,8,31,2015,14,5351,
1,301.57,0.0,0.0,1,2,4,8,31,2015,15,5773,
1,301.9,0.0,0.0,1,2,4,8,31,2015,16,6488,
1,301.77,0.0,0.0,1,2,4,8,31,2015,17,5992,
1,301.32,0.0,0.0,1,2,4,8,31,2015,18,4393,
1,300.19,0.0,0.0,40,1,1,8,31,2015,19,3284,
1,297.93,0.0,0.0,1,2,4,8,31,2015,20,2945,
1,297.29,0.0,0.0,1,2,4,8,31,2015,21,2754,
1,296.11,0.0,0.0,1,2,4,8,31,2015,22,1625,
1,295.96,0.0,0.0,1,6,9,8,31,2015,23,1122,
1,295.96,0.0,0.0,1,5,8,8,31,2015,23,1122,
1,295.86,0.0,0.0,75,5,8,9,1,2015,0,613,
1,295.31,0.0,0.0,1,6,9,9,1,2015,1,383,
1,295.31,0.0,0.0,1,5,8,9,1,2015,1,383,
1,294.35,0.3,0.0,20,3,6,9,1,2015,4,888,
1,294.35,0.3,0.0,20,5,8,9,1,2015,4,888,
1,297.44,0.0,0.0,1,6,9,9,1,2015,10,5285,
1,299.43,0.0,0.0,1,2,4,9,1,2015,11,5517,
1,300.41,0.0,0.0,1,2,4,9,1,2015,12,5716,
1,301.57,0.0,0.0,1,2,4,9,1,2015,13,5379,
1,301.66,0.0,0.0,1,2,4,9,1,2015,14,5677,
1,301.74,0.0,0.0,1,2,4,9,1,2015,15,6077,
1,301.79,0.0,0.0,1,6,9,9,1,2015,16,6685,
1,296.83,1.27,0.0,75,3,13,9,2,2015,2,325,
1,296.83,1.27,0.0,75,5,8,9,2,2015,2,325,
1,296.33,2.38,0.0,90,3,13,9,2,2015,3,396,
1,296.33,2.38,0.0,90,5,8,9,2,2015,3,396,
1,296.33,2.38,0.0,90,8,27,9,2,2015,3,396,
1,293.54,0.42,0.0,90,3,6,9,2,2015,6,5637,
1,293.54,0.42,0.0,90,5,8,9,2,2015,6,5637,
1,293.39,0.0,0.0,40,5,8,9,2,2015,7,6477,
1,293.39,0.0,0.0,40,3,6,9,2,2015,7,6477,
1,293.39,0.0,0.0,40,8,15,9,2,2015,7,6477,
1,293.81,0.0,0.0,1,5,8,9,2,2015,8,5821,
1,293.81,0.0,0.0,1,3,6,9,2,2015,8,5821,
1,293.81,0.0,0.0,1,8,15,9,2,2015,8,5821,
1,293.81,0.0,0.0,1,4,7,9,2,2015,8,5821,
1,294.38,0.25,0.0,90,3,6,9,2,2015,9,5428,
1,294.38,0.25,0.0,90,8,15,9,2,2015,9,5428,
1,295.08,0.51,0.0,90,3,6,9,2,2015,10,4834,
1,295.08,0.51,0.0,90,5,8,9,2,2015,10,4834,
1,295.55,0.0,0.0,90,5,8,9,2,2015,11,5126,
1,295.55,0.0,0.0,90,3,6,9,2,2015,11,5126,
1,296.65,0.0,0.0,90,3,13,9,2,2015,12,5466,
1,296.65,0.0,0.0,90,8,15,9,2,2015,12,5466,
1,297.5,0.0,0.0,90,8,15,9,2,2015,13,5414,
1,297.04,0.0,0.0,90,8,15,9,2,2015,14,5630,
1,296.28,0.0,0.0,90,4,12,9,2,2015,15,5934,
1,297.72,0.0,0.0,1,4,7,9,2,2015,16,6526,
1,298.04,0.0,0.0,1,2,4,9,2,2015,17,6210,
1,298.01,0.0,0.0,1,2,4,9,2,2015,18,4878,
1,296.55,0.0,0.0,1,2,4,9,2,2015,19,3626,
1,295.5,0.0,0.0,1,2,4,9,2,2015,20,3128,
1,294.73,0.0,0.0,1,2,4,9,2,2015,21,2916,
1,294.15,0.0,0.0,75,5,8,9,2,2015,22,1928,
1,293.67,0.0,0.0,40,5,8,9,2,2015,23,1192,
1,293.66,0.0,0.0,40,5,8,9,3,2015,0,602,
1,293.5,0.0,0.0,1,5,8,9,3,2015,1,404,
1,293.2,0.0,0.0,1,7,10,9,3,2015,2,311,
1,293.2,0.0,0.0,1,5,8,9,3,2015,2,311,
1,292.91,0.3,0.0,40,3,6,9,3,2015,3,395,
1,292.91,0.3,0.0,40,7,10,9,3,2015,3,395,
1,292.91,0.3,0.0,40,5,8,9,3,2015,3,395,
1,292.67,0.0,0.0,1,7,10,9,3,2015,4,870,
1,292.67,0.0,0.0,1,5,8,9,3,2015,4,870,
1,292.59,0.0,0.0,1,5,8,9,3,2015,5,3010,
1,292.59,0.0,0.0,1,7,10,9,3,2015,5,3010,
1,292.42,0.0,0.0,75,7,10,9,3,2015,6,5815,
1,292.42,0.0,0.0,75,5,8,9,3,2015,6,5815,
1,292.7,0.0,0.0,90,5,8,9,3,2015,7,6518,
1,292.7,0.0,0.0,90,7,10,9,3,2015,7,6518,
1,293.54,0.0,0.0,90,5,8,9,3,2015,8,5905,
1,293.54,0.0,0.0,90,7,10,9,3,2015,8,5905,
1,293.9,0.0,0.0,90,5,8,9,3,2015,9,5453,
1,293.9,0.0,0.0,90,7,10,9,3,2015,9,5453,
1,295.6,0.0,0.0,90,5,8,9,3,2015,10,5422,
1,296.79,0.0,0.0,90,5,8,9,3,2015,11,5639,
1,299.36,0.0,0.0,90,1,3,9,3,2015,12,5715,
1,300.63,0.0,0.0,75,1,2,9,3,2015,13,5513,
1,300.88,0.0,0.0,40,1,1,9,3,2015,14,5743,
1,301.58,0.0,0.0,40,1,1,9,3,2015,15,5856,
1,301.78,0.0,0.0,1,2,4,9,3,2015,16,6154,
1,301.83,0.0,0.0,40,1,1,9,3,2015,17,5216,
1,301.11,0.0,0.0,5,2,4,9,3,2015,18,5491,
1,300.12,0.0,0.0,1,2,4,9,3,2015,19,4016,
1,298.31,0.0,0.0,1,2,4,9,3,2015,20,3252,
1,297.63,0.0,0.0,1,2,4,9,3,2015,21,3045,
1,296.79,0.0,0.0,1,2,4,9,3,2015,22,2610,
1,296.28,0.0,0.0,1,2,4,9,3,2015,23,1371,
1,296.09,0.0,0.0,1,5,8,9,4,2015,0,811,
1,295.5,0.0,0.0,1,5,8,9,4,2015,1,530,
1,295.13,0.0,0.0,1,5,8,9,4,2015,2,352,
1,294.85,0.0,0.0,1,5,8,9,4,2015,3,398,
1,294.6,0.0,0.0,1,5,8,9,4,2015,4,857,
1,294.61,0.0,0.0,1,2,4,9,4,2015,5,2670,
1,294.31,0.0,0.0,1,5,8,9,4,2015,6,5291,
1,294.39,0.0,0.0,75,5,8,9,4,2015,7,6243,
1,295.15,0.0,0.0,1,5,8,9,4,2015,8,5720,
1,295.69,0.0,0.0,40,5,8,9,4,2015,9,5234,
1,298.27,0.0,0.0,20,1,5,9,4,2015,10,5025,
1,299.95,0.0,0.0,1,6,9,9,4,2015,11,5453,
1,301.19,0.0,0.0,1,2,4,9,4,2015,12,5751,
1,302.25,0.0,0.0,1,2,4,9,4,2015,13,5394,
1,303.47,0.0,0.0,1,2,4,9,4,2015,14,5760,
1,303.76,0.0,0.0,40,1,1,9,4,2015,15,5750,
1,304.3,0.0,0.0,1,2,4,9,4,2015,16,5651,
1,304.01,0.0,0.0,40,1,1,9,4,2015,17,5097,
1,302.65,0.0,0.0,1,2,4,9,4,2015,18,4399,
1,301.33,0.0,0.0,40,1,1,9,4,2015,19,3649,
1,300.81,0.0,0.0,1,2,4,9,4,2015,20,3146,
1,299.7,0.0,0.0,1,2,4,9,4,2015,21,2992,
1,298.73,0.0,0.0,1,3,6,9,4,2015,22,2689,
1,298.11,0.0,0.0,1,4,7,9,4,2015,23,2211,
1,297.57,0.0,0.0,1,2,4,9,5,2015,0,1418,
1,297.49,0.0,0.0,1,2,4,9,5,2015,1,1040,
1,297.22,0.0,0.0,1,2,4,9,5,2015,2,758,
1,297.14,0.0,0.0,1,2,4,9,5,2015,3,514,
1,296.78,0.0,0.0,40,8,29,9,5,2015,4,439,
1,296.79,0.0,0.0,75,8,29,9,5,2015,5,773,
1,296.54,1.8,0.0,40,3,13,9,5,2015,6,1376,
1,296.54,1.8,0.0,40,8,15,9,5,2015,6,1376,
1,296.13,0.78,0.0,75,3,6,9,5,2015,7,2283,
1,296.13,0.78,0.0,75,8,29,9,5,2015,7,2283,
1,296.26,0.63,0.0,75,3,11,9,5,2015,8,3026,
1,296.26,0.63,0.0,75,8,15,9,5,2015,8,3026,
1,296.14,0.96,0.0,1,3,11,9,5,2015,9,3734,
1,296.14,0.96,0.0,1,8,15,9,5,2015,9,3734,
1,298.36,0.3,0.0,1,3,6,9,5,2015,10,4150,
1,300.54,0.0,0.0,1,2,4,9,5,2015,11,4549,
1,301.54,0.0,0.0,1,2,4,9,5,2015,12,4623,
1,302.71,0.0,0.0,1,2,4,9,5,2015,13,4465,
1,303.23,0.0,0.0,1,2,4,9,5,2015,14,4390,
1,303.24,0.0,0.0,1,2,4,9,5,2015,15,4334,
1,303.3,0.0,0.0,1,2,4,9,5,2015,16,4010,
1,303.67,0.0,0.0,1,2,4,9,5,2015,17,3679,
1,303.3,0.0,0.0,75,1,2,9,5,2015,18,3665,
1,301.92,0.0,0.0,1,2,4,9,5,2015,19,3275,
1,301.24,0.0,0.0,40,1,1,9,5,2015,20,3030,
